layerId nodeId binId sigmaInterval_lb sigmaInterval_ub sigmaFreq
1 6 0 -0.1080321486 -0.0887309288 50
1 6 1 -0.0887309288 -0.0694297090 159
1 6 2 -0.0694297090 -0.0501284892 531
1 6 3 -0.0501284892 -0.0308272694 1246
1 6 4 -0.0308272694 -0.0115260496 1677
1 6 5 -0.0115260496 0.0077751702 350
1 6 6 0.0077751702 0.0270763900 7
1 6 7 0.0270763900 0.0463776098 4
1 6 8 0.0463776098 0.0656788296 2
1 6 9 0.0656788296 0.0849800494 1
1 7 0 -0.0119021494 0.0941619602 503
1 7 1 0.0941619602 0.2002260698 1529
1 7 2 0.2002260698 0.3062901794 1213
1 7 3 0.3062901794 0.4123542890 617
1 7 4 0.4123542890 0.5184183986 135
1 7 5 0.5184183986 0.6244825082 29
1 7 6 0.6244825082 0.7305466178 1
1 8 0 -0.0505262499 0.0446988276 2243
1 8 1 0.0446988276 0.1399239051 922
1 8 2 0.1399239051 0.2351489826 583
1 8 3 0.2351489826 0.3303740601 217
1 8 4 0.3303740601 0.4255991376 58
1 8 5 0.4255991376 0.5208242151 4
1 9 0 -0.0091038277 0.0790922097 806
1 9 1 0.0790922097 0.1672882471 1732
1 9 2 0.1672882471 0.2554842845 932
1 9 3 0.2554842845 0.3436803219 447
1 9 4 0.3436803219 0.4318763593 102
1 9 5 0.4318763593 0.5200723967 7
1 9 6 0.5200723967 0.6082684341 1
1 10 0 -0.0182990197 0.0553529763 301
1 10 1 0.0553529763 0.1290049723 868
1 10 2 0.1290049723 0.2026569683 1482
1 10 3 0.2026569683 0.2763089643 1110
1 10 4 0.2763089643 0.3499609603 257
1 10 5 0.3499609603 0.4236129563 9
1 11 0 -0.0188919630 0.0572757839 1277
1 11 1 0.0572757839 0.1334435308 1482
1 11 2 0.1334435308 0.2096112777 831
1 11 3 0.2096112777 0.2857790246 378
1 11 4 0.2857790246 0.3619467715 58
1 11 5 0.3619467715 0.4381145184 1
1 12 0 -0.0844366733 -0.0571848271 115
1 12 1 -0.0571848271 -0.0299329809 846
1 12 2 -0.0299329809 -0.0026811347 2271
1 12 3 -0.0026811347 0.0245707115 488
1 12 4 0.0245707115 0.0518225577 160
1 12 5 0.0518225577 0.0790744039 84
1 12 6 0.0790744039 0.1063262501 53
1 12 7 0.1063262501 0.1335780963 9
1 12 8 0.1335780963 0.1608299425 1
1 13 0 -0.0347350291 0.0055278873 1614
1 13 1 0.0055278873 0.0457908037 1277
1 13 2 0.0457908037 0.0860537201 719
1 13 3 0.0860537201 0.1263166365 299
1 13 4 0.1263166365 0.1665795529 108
1 13 5 0.1665795529 0.2068424693 10
1 14 0 -0.0210384748 0.0314183991 735
1 14 1 0.0314183991 0.0838752730 1434
1 14 2 0.0838752730 0.1363321469 1196
1 14 3 0.1363321469 0.1887890208 531
1 14 4 0.1887890208 0.2412458947 114
1 14 5 0.2412458947 0.2937027686 15
1 14 6 0.2937027686 0.3461596425 2
1 15 0 -0.1118269284 -0.0878921176 23
1 15 1 -0.0878921176 -0.0639573068 199
1 15 2 -0.0639573068 -0.0400224960 955
1 15 3 -0.0400224960 -0.0160876852 1848
1 15 4 -0.0160876852 0.0078471256 761
1 15 5 0.0078471256 0.0317819364 155
1 15 6 0.0317819364 0.0557167472 66
1 15 7 0.0557167472 0.0796515580 12
1 15 8 0.0796515580 0.1035863688 6
1 15 9 0.1035863688 0.1275211796 2
1 16 0 -0.0206797849 0.0929119676 971
1 16 1 0.0929119676 0.2065037201 1638
1 16 2 0.2065037201 0.3200954726 896
1 16 3 0.3200954726 0.4336872251 424
1 16 4 0.4336872251 0.5472789776 91
1 16 5 0.5472789776 0.6608707301 7
1 17 0 -0.0350266541 0.0212100286 1433
1 17 1 0.0212100286 0.0774467113 956
1 17 2 0.0774467113 0.1336833940 1289
1 17 3 0.1336833940 0.1899200767 304
1 17 4 0.1899200767 0.2461567594 43
1 17 5 0.2461567594 0.3023934421 2
1 18 0 -0.0857125871 -0.0436457861 299
1 18 1 -0.0436457861 -0.0015789851 2249
1 18 2 -0.0015789851 0.0404878159 696
1 18 3 0.0404878159 0.0825546169 547
1 18 4 0.0825546169 0.1246214179 201
1 18 5 0.1246214179 0.1666882189 28
1 18 6 0.1666882189 0.2087550199 7
1 19 0 -0.0803363248 -0.0574539538 58
1 19 1 -0.0574539538 -0.0345715828 496
1 19 2 -0.0345715828 -0.0116892118 1766
1 19 3 -0.0116892118 0.0111931592 1306
1 19 4 0.0111931592 0.0340755302 201
1 19 5 0.0340755302 0.0569579012 126
1 19 6 0.0569579012 0.0798402722 58
1 19 7 0.0798402722 0.1027226432 13
1 19 8 0.1027226432 0.1256050142 2
1 19 9 0.1256050142 0.1484873852 1
1 20 0 -0.0285290412 0.0636702325 1178
1 20 1 0.0636702325 0.1558695062 1531
1 20 2 0.1558695062 0.2480687799 902
1 20 3 0.2480687799 0.3402680536 351
1 20 4 0.3402680536 0.4324673273 61
1 20 5 0.4324673273 0.5246666010 3
1 20 6 0.5246666010 0.6168658747 1
1 21 0 -0.0106139642 0.0576165403 828
1 21 1 0.0576165403 0.1258470448 1414
1 21 2 0.1258470448 0.1940775493 1171
1 21 3 0.1940775493 0.2623080538 490
1 21 4 0.2623080538 0.3305385583 114
1 21 5 0.3305385583 0.3987690628 10
1 22 0 -0.0573720998 -0.0183164157 1241
1 22 1 -0.0183164157 0.0207392684 2079
1 22 2 0.0207392684 0.0597949525 334
1 22 3 0.0597949525 0.0988506366 225
1 22 4 0.0988506366 0.1379063207 101
1 22 5 0.1379063207 0.1769620048 35
1 22 6 0.1769620048 0.2160176889 10
1 22 7 0.2160176889 0.2550733730 1
1 22 8 0.2550733730 0.2941290571 1
1 23 0 -0.0306757579 -0.0089987152 934
1 23 1 -0.0089987152 0.0126783275 2120
1 23 2 0.0126783275 0.0343553702 570
1 23 3 0.0343553702 0.0560324129 239
1 23 4 0.0560324129 0.0777094556 117
1 23 5 0.0777094556 0.0993864983 35
1 23 6 0.0993864983 0.1210635410 10
1 23 7 0.1210635410 0.1427405837 2
1 24 0 -0.0249948409 0.0717429679 1541
1 24 1 0.0717429679 0.1684807767 1434
1 24 2 0.1684807767 0.2652185855 718
1 24 3 0.2652185855 0.3619563943 282
1 24 4 0.3619563943 0.4586942031 52
1 25 0 -0.1374263991 -0.1138400000 51
1 25 1 -0.1138400000 -0.0902536009 223
1 25 2 -0.0902536009 -0.0666672018 699
1 25 3 -0.0666672018 -0.0430808027 1364
1 25 4 -0.0430808027 -0.0194944036 1442
1 25 5 -0.0194944036 0.0040919955 242
1 25 6 0.0040919955 0.0276783946 6
1 26 0 -0.0220221096 0.0356126474 1190
1 26 1 0.0356126474 0.0932474044 1368
1 26 2 0.0932474044 0.1508821614 986
1 26 3 0.1508821614 0.2085169184 397
1 26 4 0.2085169184 0.2661516754 84
1 26 5 0.2661516754 0.3237864324 2
1 27 0 -0.0959510902 -0.0739337109 24
1 27 1 -0.0739337109 -0.0519163316 241
1 27 2 -0.0519163316 -0.0298989523 1070
1 27 3 -0.0298989523 -0.0078815730 1749
1 27 4 -0.0078815730 0.0141358063 743
1 27 5 0.0141358063 0.0361531856 123
1 27 6 0.0361531856 0.0581705649 48
1 27 7 0.0581705649 0.0801879442 8
1 27 8 0.0801879442 0.1022053235 19
1 27 9 0.1022053235 0.1242227028 1
1 27 10 0.1242227028 0.1462400821 1
1 28 0 -0.1299267741 -0.1083355545 20
1 28 1 -0.1083355545 -0.0867443349 165
1 28 2 -0.0867443349 -0.0651531153 557
1 28 3 -0.0651531153 -0.0435618957 1287
1 28 4 -0.0435618957 -0.0219706761 1517
1 28 5 -0.0219706761 -0.0003794565 478
1 28 6 -0.0003794565 0.0212117631 2
1 28 8 0.0428029827 0.0643942023 1
1 29 0 -0.0257639012 0.0438621227 2018
1 29 1 0.0438621227 0.1134881466 1222
1 29 2 0.1134881466 0.1831141705 529
1 29 3 0.1831141705 0.2527401944 195
1 29 4 0.2527401944 0.3223662183 50
1 29 5 0.3223662183 0.3919922422 13
1 30 0 -0.0284544126 0.0560964359 1884
1 30 1 0.0560964359 0.1406472844 1234
1 30 2 0.1406472844 0.2251981329 607
1 30 3 0.2251981329 0.3097489814 242
1 30 4 0.3097489814 0.3942998299 54
1 30 5 0.3942998299 0.4788506784 6
1 31 0 -0.0661964360 -0.0436855234 163
1 31 1 -0.0436855234 -0.0211746108 1085
1 31 2 -0.0211746108 0.0013363018 2185
1 31 3 0.0013363018 0.0238472144 274
1 31 4 0.0238472144 0.0463581270 206
1 31 5 0.0463581270 0.0688690396 80
1 31 6 0.0688690396 0.0913799522 21
1 31 7 0.0913799522 0.1138908648 10
1 31 8 0.1138908648 0.1364017774 3
1 32 0 -0.0753386176 -0.0448678113 138
1 32 1 -0.0448678113 -0.0143970050 1581
1 32 2 -0.0143970050 0.0160738013 1522
1 32 3 0.0160738013 0.0465446076 426
1 32 4 0.0465446076 0.0770154139 272
1 32 5 0.0770154139 0.1074862202 78
1 32 6 0.1074862202 0.1379570265 10
1 33 0 -0.0149450802 0.0879514337 1224
1 33 1 0.0879514337 0.1908479476 1568
1 33 2 0.1908479476 0.2937444615 811
1 33 3 0.2937444615 0.3966409754 331
1 33 4 0.3966409754 0.4995374893 71
1 33 5 0.4995374893 0.6024340032 22
1 34 0 -0.0986180320 -0.0751341432 55
1 34 1 -0.0751341432 -0.0516502544 464
1 34 2 -0.0516502544 -0.0281663656 1114
1 34 3 -0.0281663656 -0.0046824768 1897
1 34 4 -0.0046824768 0.0188014120 344
1 34 5 0.0188014120 0.0422853008 100
1 34 6 0.0422853008 0.0657691896 40
1 34 7 0.0657691896 0.0892530784 6
1 34 8 0.0892530784 0.1127369672 7
1 35 0 -0.1135683123 -0.0851265458 36
1 35 1 -0.0851265458 -0.0566847793 279
1 35 2 -0.0566847793 -0.0282430128 1130
1 35 3 -0.0282430128 0.0001987537 1987
1 35 4 0.0001987537 0.0286405202 360
1 35 5 0.0286405202 0.0570822867 162
1 35 6 0.0570822867 0.0855240532 67
1 35 7 0.0855240532 0.1139658197 3
1 35 8 0.1139658197 0.1424075862 3
1 36 0 -0.0986631898 -0.0795403672 38
1 36 1 -0.0795403672 -0.0604175446 237
1 36 2 -0.0604175446 -0.0412947220 856
1 36 3 -0.0412947220 -0.0221718994 1450
1 36 4 -0.0221718994 -0.0030490768 1331
1 36 5 -0.0030490768 0.0160737458 81
1 36 6 0.0160737458 0.0351965684 15
1 36 7 0.0351965684 0.0543193910 11
1 36 8 0.0543193910 0.0734422136 4
1 36 9 0.0734422136 0.0925650362 2
1 36 10 0.0925650362 0.1116878588 2
1 37 0 -0.0281007380 0.0124622570 1732
1 37 1 0.0124622570 0.0530252520 1144
1 37 2 0.0530252520 0.0935882470 810
1 37 3 0.0935882470 0.1341512420 244
1 37 4 0.1341512420 0.1747142370 94
1 37 5 0.1747142370 0.2152772320 3
1 38 0 -0.0506397637 -0.0353208322 31
1 38 1 -0.0353208322 -0.0200019007 629
1 38 2 -0.0200019007 -0.0046829692 2448
1 38 3 -0.0046829692 0.0106359623 581
1 38 4 0.0106359623 0.0259548938 191
1 38 5 0.0259548938 0.0412738253 88
1 38 6 0.0412738253 0.0565927568 32
1 38 7 0.0565927568 0.0719116883 10
1 38 8 0.0719116883 0.0872306198 10
1 38 9 0.0872306198 0.1025495513 5
1 38 10 0.1025495513 0.1178684828 1
1 38 12 0.1331874143 0.1485063458 1
1 39 0 -0.0804196907 -0.0549515853 110
1 39 1 -0.0549515853 -0.0294834799 800
1 39 2 -0.0294834799 -0.0040153745 2173
1 39 3 -0.0040153745 0.0214527309 571
1 39 4 0.0214527309 0.0469208363 234
1 39 5 0.0469208363 0.0723889417 96
1 39 6 0.0723889417 0.0978570471 32
1 39 7 0.0978570471 0.1233251525 9
1 39 8 0.1233251525 0.1487932579 2
1 40 0 -0.0344501018 0.0370886577 2154
1 40 1 0.0370886577 0.1086274172 915
1 40 2 0.1086274172 0.1801661767 599
1 40 3 0.1801661767 0.2517049362 329
1 40 4 0.2517049362 0.3232436957 28
1 40 5 0.3232436957 0.3947824552 2
1 41 0 -0.1290818276 -0.1045955763 29
1 41 1 -0.1045955763 -0.0801093250 202
1 41 2 -0.0801093250 -0.0556230737 632
1 41 3 -0.0556230737 -0.0311368224 1343
1 41 4 -0.0311368224 -0.0066505711 1590
1 41 5 -0.0066505711 0.0178356802 183
1 41 6 0.0178356802 0.0423219315 42
1 41 7 0.0423219315 0.0668081828 6
1 42 0 -0.0144375023 0.0637887084 1156
1 42 1 0.0637887084 0.1420149191 1664
1 42 2 0.1420149191 0.2202411298 829
1 42 3 0.2202411298 0.2984673405 275
1 42 4 0.2984673405 0.3766935512 90
1 42 5 0.3766935512 0.4549197619 11
1 42 6 0.4549197619 0.5331459726 2
1 43 0 -0.0849256637 -0.0673009728 36
1 43 1 -0.0673009728 -0.0496762819 175
1 43 2 -0.0496762819 -0.0320515910 656
1 43 3 -0.0320515910 -0.0144269001 1643
1 43 4 -0.0144269001 0.0031977908 1355
1 43 5 0.0031977908 0.0208224817 68
1 43 6 0.0208224817 0.0384471726 70
1 43 7 0.0384471726 0.0560718635 19
1 43 8 0.0560718635 0.0736965544 3
1 43 10 0.0913212453 0.1089459362 2
1 44 0 -0.0192819102 0.1232815128 1505
1 44 1 0.1232815128 0.2658449358 1427
1 44 2 0.2658449358 0.4084083588 763
1 44 3 0.4084083588 0.5509717818 259
1 44 4 0.5509717818 0.6935352048 72
1 44 5 0.6935352048 0.8360986278 1
1 45 0 -0.1287245323 -0.1078777370 41
1 45 1 -0.1078777370 -0.0870309417 192
1 45 2 -0.0870309417 -0.0661841464 586
1 45 3 -0.0661841464 -0.0453373511 1253
1 45 4 -0.0453373511 -0.0244905558 1612
1 45 5 -0.0244905558 -0.0036437605 338
1 45 6 -0.0036437605 0.0172030348 4
1 45 7 0.0172030348 0.0380498301 1
1 46 0 -0.1219931789 -0.1035895482 55
1 46 1 -0.1035895482 -0.0851859175 316
1 46 2 -0.0851859175 -0.0667822868 950
1 46 3 -0.0667822868 -0.0483786561 1428
1 46 4 -0.0483786561 -0.0299750254 1121
1 46 5 -0.0299750254 -0.0115713947 154
1 46 6 -0.0115713947 0.0068322360 3
1 47 0 -0.0077761241 0.0899446974 684
1 47 1 0.0899446974 0.1876655189 1731
1 47 2 0.1876655189 0.2853863404 974
1 47 3 0.2853863404 0.3831071619 489
1 47 4 0.3831071619 0.4808279834 130
1 47 5 0.4808279834 0.5785488049 18
1 47 6 0.5785488049 0.6762696264 1
1 48 0 -0.0018347988 0.0714997704 164
1 48 1 0.0714997704 0.1448343396 872
1 48 2 0.1448343396 0.2181689088 1707
1 48 3 0.2181689088 0.2915034780 934
1 48 4 0.2915034780 0.3648380472 259
1 48 5 0.3648380472 0.4381726164 89
1 48 6 0.4381726164 0.5115071856 2
1 49 0 -0.0296748776 0.0772096073 2082
1 49 1 0.0772096073 0.1840940922 1112
1 49 2 0.1840940922 0.2909785771 586
1 49 3 0.2909785771 0.3978630620 189
1 49 4 0.3978630620 0.5047475469 56
1 49 5 0.5047475469 0.6116320318 2
1 50 0 -0.0973142526 -0.0800772870 37
1 50 1 -0.0800772870 -0.0628403214 178
1 50 2 -0.0628403214 -0.0456033558 868
1 50 3 -0.0456033558 -0.0283663902 1568
1 50 4 -0.0283663902 -0.0111294246 1147
1 50 5 -0.0111294246 0.0061075410 196
1 50 6 0.0061075410 0.0233445066 20
1 50 7 0.0233445066 0.0405814722 7
1 50 8 0.0405814722 0.0578184378 5
1 50 10 0.0750554034 0.0922923690 1
1 51 0 -0.0024931754 0.0753100011 239
1 51 1 0.0753100011 0.1531131776 1322
1 51 2 0.1531131776 0.2309163541 1477
1 51 3 0.2309163541 0.3087195306 708
1 51 4 0.3087195306 0.3865227071 229
1 51 5 0.3865227071 0.4643258836 51
1 51 6 0.4643258836 0.5421290601 1
1 52 0 -0.0181450790 0.0597981882 756
1 52 1 0.0597981882 0.1377414554 1362
1 52 2 0.1377414554 0.2156847226 1233
1 52 3 0.2156847226 0.2936279898 571
1 52 4 0.2936279898 0.3715712570 104
1 52 5 0.3715712570 0.4495145242 1
1 53 0 -0.0718906246 -0.0334599650 175
1 53 1 -0.0334599650 0.0049706946 2126
1 53 2 0.0049706946 0.0434013542 849
1 53 3 0.0434013542 0.0818320138 609
1 53 4 0.0818320138 0.1202626734 217
1 53 5 0.1202626734 0.1586933330 49
1 53 6 0.1586933330 0.1971239926 2
1 54 0 -0.0806064316 -0.0580570372 61
1 54 1 -0.0580570372 -0.0355076428 718
1 54 2 -0.0355076428 -0.0129582484 1796
1 54 3 -0.0129582484 0.0095911460 1149
1 54 4 0.0095911460 0.0321405404 162
1 54 5 0.0321405404 0.0546899348 90
1 54 6 0.0546899348 0.0772393292 32
1 54 7 0.0772393292 0.0997887236 9
1 54 8 0.0997887236 0.1223381180 4
1 54 9 0.1223381180 0.1448875124 3
1 54 10 0.1448875124 0.1674369068 3
1 55 0 -0.1048216525 -0.0844219553 85
1 55 1 -0.0844219553 -0.0640222581 347
1 55 2 -0.0640222581 -0.0436225609 1022
1 55 3 -0.0436225609 -0.0232228637 1731
1 55 4 -0.0232228637 -0.0028231665 783
1 55 5 -0.0028231665 0.0175765307 26
1 55 6 0.0175765307 0.0379762279 15
1 55 7 0.0379762279 0.0583759251 14
1 55 8 0.0583759251 0.0787756223 2
1 55 9 0.0787756223 0.0991753195 1
1 55 10 0.0991753195 0.1195750167 1
1 56 0 0.0041534797 0.0763066564 143
1 56 1 0.0763066564 0.1484598331 998
1 56 2 0.1484598331 0.2206130098 1418
1 56 3 0.2206130098 0.2927661865 1061
1 56 4 0.2927661865 0.3649193632 323
1 56 5 0.3649193632 0.4370725399 80
1 56 6 0.4370725399 0.5092257166 4
1 57 0 -0.0494161608 0.0016721355 1371
1 57 1 0.0016721355 0.0527604318 1333
1 57 2 0.0527604318 0.1038487281 826
1 57 3 0.1038487281 0.1549370244 351
1 57 4 0.1549370244 0.2060253207 124
1 57 5 0.2060253207 0.2571136170 21
1 57 6 0.2571136170 0.3082019133 1
1 58 0 -0.0278498389 0.0484260997 783
1 58 1 0.0484260997 0.1247020383 1598
1 58 2 0.1247020383 0.2009779769 1031
1 58 3 0.2009779769 0.2772539155 486
1 58 4 0.2772539155 0.3535298541 116
1 58 5 0.3535298541 0.4298057927 13
1 59 0 -0.1297434175 -0.1088434467 21
1 59 1 -0.1088434467 -0.0879434759 90
1 59 2 -0.0879434759 -0.0670435051 444
1 59 3 -0.0670435051 -0.0461435343 1081
1 59 4 -0.0461435343 -0.0252435635 1561
1 59 5 -0.0252435635 -0.0043435927 801
1 59 6 -0.0043435927 0.0165563781 26
1 59 7 0.0165563781 0.0374563489 1
1 59 8 0.0374563489 0.0583563197 2
1 60 0 -0.0923124288 -0.0706019342 40
1 60 1 -0.0706019342 -0.0488914396 378
1 60 2 -0.0488914396 -0.0271809450 1342
1 60 3 -0.0271809450 -0.0054704504 1768
1 60 4 -0.0054704504 0.0162400442 342
1 60 5 0.0162400442 0.0379505388 93
1 60 6 0.0379505388 0.0596610334 41
1 60 7 0.0596610334 0.0813715280 16
1 60 8 0.0813715280 0.1030820226 2
1 60 9 0.1030820226 0.1247925172 3
1 60 10 0.1247925172 0.1465030118 1
1 60 11 0.1465030118 0.1682135064 1
1 61 0 -0.0187077690 0.1065718573 1349
1 61 1 0.1065718573 0.2318514836 1521
1 61 2 0.2318514836 0.3571311099 759
1 61 3 0.3571311099 0.4824107362 333
1 61 4 0.4824107362 0.6076903625 64
1 61 5 0.6076903625 0.7329699888 1
1 62 0 -0.0378346535 0.0559856835 1660
1 62 1 0.0559856835 0.1498060205 1306
1 62 2 0.1498060205 0.2436263575 760
1 62 3 0.2436263575 0.3374466945 239
1 62 4 0.3374466945 0.4312670315 60
1 62 5 0.4312670315 0.5250873685 2
1 63 0 -0.0076179096 0.0779479831 718
1 63 1 0.0779479831 0.1635138758 1479
1 63 2 0.1635138758 0.2490797685 1220
1 63 3 0.2490797685 0.3346456612 457
1 63 4 0.3346456612 0.4202115539 141
1 63 5 0.4202115539 0.5057774466 12
1 64 0 -0.0237928391 0.0735160620 946
1 64 1 0.0735160620 0.1708249631 1540
1 64 2 0.1708249631 0.2681338642 936
1 64 3 0.2681338642 0.3654427653 526
1 64 4 0.3654427653 0.4627516664 78
1 64 5 0.4627516664 0.5600605675 1
1 65 0 -0.0201987471 0.1096115600 1088
1 65 1 0.1096115600 0.2394218671 1613
1 65 2 0.2394218671 0.3692321742 907
1 65 3 0.3692321742 0.4990424813 335
1 65 4 0.4990424813 0.6288527884 76
1 65 5 0.6288527884 0.7586630955 8
1 66 0 -0.0859644371 -0.0595627400 116
1 66 1 -0.0595627400 -0.0331610429 899
1 66 2 -0.0331610429 -0.0067593458 1930
1 66 3 -0.0067593458 0.0196423513 719
1 66 4 0.0196423513 0.0460440484 206
1 66 5 0.0460440484 0.0724457455 132
1 66 6 0.0724457455 0.0988474426 17
1 66 7 0.0988474426 0.1252491397 8
1 67 0 -0.0959865091 -0.0749699255 49
1 67 1 -0.0749699255 -0.0539533419 322
1 67 2 -0.0539533419 -0.0329367583 901
1 67 3 -0.0329367583 -0.0119201747 1716
1 67 4 -0.0119201747 0.0090964089 909
1 67 5 0.0090964089 0.0301129925 79
1 67 6 0.0301129925 0.0511295761 17
1 67 7 0.0511295761 0.0721461597 32
1 67 8 0.0721461597 0.0931627433 2
1 68 0 -0.0415102875 -0.0347509775 7
1 68 1 -0.0347509775 -0.0279916675 80
1 68 2 -0.0279916675 -0.0212323575 672
1 68 3 -0.0212323575 -0.0144730475 1710
1 68 4 -0.0144730475 -0.0077137375 1147
1 68 5 -0.0077137375 -0.0009544275 349
1 68 6 -0.0009544275 0.0058048825 30
1 68 7 0.0058048825 0.0125641925 17
1 68 8 0.0125641925 0.0193235025 4
1 68 9 0.0193235025 0.0260828125 7
1 68 10 0.0260828125 0.0328421225 4
1 69 0 -0.1015873695 -0.0814203513 14
1 69 1 -0.0814203513 -0.0612533331 126
1 69 2 -0.0612533331 -0.0410863149 642
1 69 3 -0.0410863149 -0.0209192967 1404
1 69 4 -0.0209192967 -0.0007522785 1590
1 69 5 -0.0007522785 0.0194147397 145
1 69 6 0.0194147397 0.0395817579 75
1 69 7 0.0395817579 0.0597487761 20
1 69 8 0.0597487761 0.0799157943 7
1 69 9 0.0799157943 0.1000828125 3
1 69 10 0.1000828125 0.1202498307 1
1 70 0 -0.1173518609 -0.0924829763 6
1 70 1 -0.0924829763 -0.0676140917 129
1 70 2 -0.0676140917 -0.0427452071 591
1 70 3 -0.0427452071 -0.0178763225 1495
1 70 4 -0.0178763225 0.0069925621 1503
1 70 5 0.0069925621 0.0318614467 158
1 70 6 0.0318614467 0.0567303313 103
1 70 7 0.0567303313 0.0815992159 35
1 70 8 0.0815992159 0.1064681005 6
1 70 9 0.1064681005 0.1313369851 1
1 71 0 -0.0247533467 0.0420633166 1803
1 71 1 0.0420633166 0.1088799799 1233
1 71 2 0.1088799799 0.1756966432 660
1 71 3 0.1756966432 0.2425133065 290
1 71 4 0.2425133065 0.3093299698 39
1 71 5 0.3093299698 0.3761466331 2
1 72 0 -0.0321363576 0.0768930631 2039
1 72 1 0.0768930631 0.1859224838 1036
1 72 2 0.1859224838 0.2949519045 684
1 72 3 0.2949519045 0.4039813252 205
1 72 4 0.4039813252 0.5130107459 62
1 72 5 0.5130107459 0.6220401666 1
1 73 0 -0.0050399001 0.0742282704 676
1 73 1 0.0742282704 0.1534964409 1561
1 73 2 0.1534964409 0.2327646114 1163
1 73 3 0.2327646114 0.3120327819 472
1 73 4 0.3120327819 0.3913009524 142
1 73 5 0.3913009524 0.4705691229 13
1 74 0 -0.0243585069 0.0772438829 1432
1 74 1 0.0772438829 0.1788462727 1405
1 74 2 0.1788462727 0.2804486625 827
1 74 3 0.2804486625 0.3820510523 296
1 74 4 0.3820510523 0.4836534421 66
1 74 5 0.4836534421 0.5852558319 1
1 75 0 -0.0141955077 0.0630663155 1270
1 75 1 0.0630663155 0.1403281387 1441
1 75 2 0.1403281387 0.2175899619 884
1 75 3 0.2175899619 0.2948517851 341
1 75 4 0.2948517851 0.3721136083 86
1 75 5 0.3721136083 0.4493754315 5
1 76 0 -0.1080726541 -0.0865851946 54
1 76 1 -0.0865851946 -0.0650977351 282
1 76 2 -0.0650977351 -0.0436102756 859
1 76 3 -0.0436102756 -0.0221228161 1464
1 76 4 -0.0221228161 -0.0006353566 1250
1 76 5 -0.0006353566 0.0208521029 100
1 76 6 0.0208521029 0.0423395624 16
1 76 7 0.0423395624 0.0638270219 2
1 77 0 -0.0202159099 0.0659940210 408
1 77 1 0.0659940210 0.1522039519 1154
1 77 2 0.1522039519 0.2384138828 1511
1 77 3 0.2384138828 0.3246238137 739
1 77 4 0.3246238137 0.4108337446 201
1 77 5 0.4108337446 0.4970436755 14
1 78 0 -0.1194718400 -0.0992066590 40
1 78 1 -0.0992066590 -0.0789414780 219
1 78 2 -0.0789414780 -0.0586762970 695
1 78 3 -0.0586762970 -0.0384111160 1287
1 78 4 -0.0384111160 -0.0181459350 1454
1 78 5 -0.0181459350 0.0021192460 330
1 78 6 0.0021192460 0.0223844270 2
1 79 0 -0.0248867556 0.0831932580 870
1 79 1 0.0831932580 0.1912732716 1500
1 79 2 0.1912732716 0.2993532852 1112
1 79 3 0.2993532852 0.4074332988 436
1 79 4 0.4074332988 0.5155133124 105
1 79 5 0.5155133124 0.6235933260 4
1 80 0 -0.0091328963 0.0862087054 63
1 80 1 0.0862087054 0.1815503071 750
